Year,Make,Model,Trim,Engine,Notes,ManufacturerPartCode,CategoryName,CategoryCode
2015,Cadillac,Escalade,Luxury Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 FLEX OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Cadillac,Escalade,Luxury Sport Utility 4-Door,6.2L 6162CC 376Cu. In. V8 GAS OHV Naturally Aspirated,Without Brembo Calipers,KGT-100623,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2014,Ford,Mustang,Base Convertible 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2014,Ford,Mustang,Base Coupe 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2014,Ford,Mustang,GT Convertible 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,Without Performance Brakes,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2014,Ford,Mustang,GT Coupe 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,Without Performance Brakes,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2013,Ford,Mustang,Base Convertible 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2013,Ford,Mustang,Base Coupe 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2013,Ford,Mustang,Boss 302 Coupe 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2013,Ford,Mustang,GT Convertible 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,Without Performance Brakes,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2013,Ford,Mustang,GT Coupe 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,Without Performance Brakes,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2012,Ford,Mustang,Base Convertible 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2012,Ford,Mustang,Base Coupe 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2012,Ford,Mustang,GT Convertible 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2012,Ford,Mustang,GT Coupe 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2011,Ford,Mustang,Base Convertible 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2011,Ford,Mustang,Base Coupe 2-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2011,Ford,Mustang,GT Convertible 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2011,Ford,Mustang,GT Coupe 2-Door,5.0L 4951CC 302Cu. In. V8 GAS DOHC Naturally Aspirated,,KGA-103585,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Toyota,Sequoia,Limited Sport Utility 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Sequoia,Platinum Sport Utility 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Sequoia,SR5 Sport Utility 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Sequoia,TRD Sport Sport Utility 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,1794 Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,1794 Edition Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,Limited Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,Limited Extended Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,Platinum Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR5 Crew Cab Pickup 4-Door,4.6L 4608CC V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR5 Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 FLEX DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR5 Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR5 Extended Cab Pickup 4-Door,4.6L 4608CC V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR5 Extended Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 FLEX DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR5 Extended Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR Extended Cab Pickup 4-Door,4.6L 4608CC V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,SR Extended Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,TRD Pro Crew Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Toyota,Tundra,TRD Pro Extended Cab Pickup 4-Door,5.7L 5663CC 345Cu. In. V8 GAS DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2018,Toyota,Sequoia,Limited Sport Utility 4-Door,5.7L 5663CC 345Cu. In. V8 FLEX DOHC Naturally Aspirated,,KTB-100581,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2011,Ford,F-250 Super Duty,King Ranch Crew Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,King Ranch Crew Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,Lariat Crew Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,Lariat Crew Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,Lariat Extended Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,Lariat Extended Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XL Crew Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XL Crew Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XL Extended Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XL Extended Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XL Standard Cab Pickup 2-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XL Standard Cab Pickup 2-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XLT Crew Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XLT Crew Cab Pickup 4-Door,6.7L 6651CC 406Cu. In. V8 DIESEL OHV Turbocharged,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2011,Ford,F-250 Super Duty,XLT Extended Cab Pickup 4-Door,6.2L 6210CC 379Cu. In. V8 FLEX SOHC Naturally Aspirated,,KNN-101045,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
